"outcome","season","stage","match_id","home_team_goal","away_team_goal","country_name","league_name","home_buildUpPlaySpeed","home_buildUpPlayPassing","home_chanceCreationPassing","home_chanceCreationCrossing","home_chanceCreationShooting","home_defencePressure","home_defenceAggression","home_defenceTeamWidth","away_buildUpPlaySpeed","away_buildUpPlayPassing","away_chanceCreationPassing","away_chanceCreationCrossing","away_chanceCreationShooting","away_defencePressure","away_defenceAggression","away_defenceTeamWidth","home_buildUpPlayDribblingClass","home_buildUpPlayPositioningClass","home_chanceCreationPositioningClass","home_defenceDefenderLineClass","away_buildUpPlayDribblingClass","away_buildUpPlayPositioningClass","away_chanceCreationPositioningClass","away_defenceDefenderLineClass"
"D","2012/2013","33",1230416,2,2,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"A","2012/2013","34",1438229,1,3,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"A","2012/2013","34",1438230,0,1,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"A","2012/2013","34",1438231,1,2,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2012/2013","34",1438232,4,1,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"D","2012/2013","34",1438233,2,2,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","34",1438234,0,0,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","35",1438235,1,0,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,60,60,50,50,35,40,38,52,NA,NA,NA,NA,"1","2","2","1"
"H","2012/2013","35",1438236,1,0,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","35",1438237,1,0,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,55,62,55,60,60,50,52,57,NA,NA,NA,NA,"1","2","2","1"
"D","2012/2013","35",1438238,3,3,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"H","2012/2013","35",1438239,1,0,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"H","2012/2013","35",1438240,3,1,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"A","2012/2013","36",1438241,0,1,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","36",1438242,3,0,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"H","2012/2013","36",1438243,4,3,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"D","2012/2013","36",1438244,1,1,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,58,62,45,70,55,40,40,60,NA,NA,NA,NA,"1","2","2","1"
"A","2012/2013","36",1438245,1,3,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"D","2012/2013","36",1438247,1,1,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,70,58,54,58,60,50,50,60,NA,NA,NA,NA,"1","2","2","1"
"H","2012/2013","37",1438248,4,0,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","37",1438249,2,3,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,56,61,55,48,46,43,43,52,NA,NA,NA,NA,"1","2","2","1"
"A","2012/2013","37",1438250,1,2,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"D","2012/2013","37",1438251,0,0,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"A","2012/2013","37",1438252,1,2,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"H","2012/2013","37",1438253,2,0,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2012/2013","38",1438254,1,1,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"H","2012/2013","38",1438255,1,0,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"A","2012/2013","38",1438256,1,3,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"A","2012/2013","38",1438257,0,4,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","38",1438258,1,0,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,61,59,48,52,54,40,40,46,NA,NA,NA,NA,"1","2","2","1"
"H","2012/2013","38",1438259,2,0,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"A","2012/2013","4",1228394,0,1,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2012/2013","4",1228396,2,0,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","4",1228399,2,4,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","4",1228401,3,1,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"D","2012/2013","4",1228404,1,1,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"D","2012/2013","4",1228452,0,0,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"D","2012/2013","5",1228521,0,0,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"D","2012/2013","5",1228542,2,2,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"H","2012/2013","5",1228560,4,1,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"D","2012/2013","5",1228580,0,0,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,56,61,55,48,46,43,43,52,NA,NA,NA,NA,"1","2","2","1"
"D","2012/2013","5",1228602,0,0,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","5",1228650,0,1,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"A","2012/2013","6",1228916,1,2,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,70,55,40,46,60,38,42,62,NA,NA,NA,NA,"1","2","2","1"
"D","2012/2013","6",1228938,0,0,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2012/2013","6",1228961,2,1,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"D","2012/2013","6",1228979,1,1,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","6",1228982,2,1,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","6",1228983,2,0,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"D","2012/2013","7",1228990,3,3,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"H","2012/2013","7",1228992,2,0,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"A","2012/2013","7",1228994,0,3,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"D","2012/2013","7",1228996,2,2,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"H","2012/2013","7",1228999,3,1,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"A","2012/2013","7",1229002,1,2,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,57,57,46,48,38,42,38,52,NA,NA,NA,NA,"1","2","2","1"
"H","2012/2013","8",1229010,2,1,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"A","2012/2013","8",1229013,1,3,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,57,57,46,48,38,42,38,52,NA,NA,NA,NA,"1","2","2","1"
"A","2012/2013","8",1229014,1,3,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","8",1229016,4,0,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"A","2012/2013","8",1229018,0,2,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,70,58,54,58,60,50,50,60,"1","2","2","1","1","2","2","1"
"H","2012/2013","8",1229020,5,4,"Scotland","Scotland Premier League",60,75,62,45,60,50,48,40,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2012/2013","9",1229028,1,0,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"H","2012/2013","9",1229031,3,0,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2012/2013","9",1229032,3,1,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"A","2012/2013","9",1229035,1,3,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"A","2012/2013","9",1229038,0,1,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,60,60,50,50,35,40,38,52,"1","2","2","1","1","2","2","1"
"H","2012/2013","9",1229039,2,1,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"H","2013/2014","1",1474095,2,1,"Scotland","Scotland Premier League",58,62,45,70,55,40,40,60,56,61,55,48,46,43,43,52,"1","2","2","1","1","2","2","1"
"H","2013/2014","1",1474096,2,1,"Scotland","Scotland Premier League",70,58,54,58,60,50,50,60,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2013/2014","1",1474097,3,0,"Scotland","Scotland Premier League",61,59,48,52,54,40,40,46,60,75,62,45,60,50,48,40,"1","2","2","1","1","2","2","1"
"D","2013/2014","1",1474098,0,0,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,60,60,50,50,35,40,38,52,NA,NA,NA,NA,"1","2","2","1"
"H","2013/2014","1",1474100,1,0,"Scotland","Scotland Premier League",57,57,46,48,38,42,38,52,55,62,55,60,60,50,52,57,"1","2","2","1","1","2","2","1"
"A","2013/2014","1",1474109,0,1,"Scotland","Scotland Premier League",55,44,46,48,44,42,40,40,70,55,40,46,60,38,42,62,"1","2","2","1","1","2","2","1"
"H","2013/2014","10",1474235,1,0,"Scotland","Scotland Premier League",62,45,40,50,55,42,42,60,53,52,55,53,42,41,41,52,"1","2","2","1","1","2","2","1"
"D","2013/2014","10",1474237,1,1,"Scotland","Scotland Premier League",60,46,58,48,44,47,46,60,50,53,57,58,60,55,51,60,"1","2","2","1","1","2","1","1"
"A","2013/2014","10",1474239,1,2,"Scotland","Scotland Premier League",35,54,56,54,61,47,46,46,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2013/2014","10",1474240,2,0,"Scotland","Scotland Premier League",53,54,55,50,49,47,49,52,35,62,50,36,50,40,56,47,"1","2","2","1","1","2","2","1"
"H","2013/2014","10",1474242,2,1,"Scotland","Scotland Premier League",67,54,49,47,58,39,43,64,52,53,59,60,64,52,53,57,"1","2","2","1","1","2","2","1"
"H","2013/2014","10",1474243,4,3,"Scotland","Scotland Premier League",42,43,47,46,60,53,49,42,60,58,48,49,38,44,42,56,"1","2","2","1","1","2","2","1"
"H","2013/2014","11",1474246,4,0,"Scotland","Scotland Premier League",53,52,55,53,42,41,41,52,42,43,47,46,60,53,49,42,"1","2","2","1","1","2","2","1"
"A","2013/2014","11",1474247,0,2,"Scotland","Scotland Premier League",60,46,58,48,44,47,46,60,62,45,40,50,55,42,42,60,"1","2","2","1","1","2","2","1"
"H","2013/2014","11",1474249,2,0,"Scotland","Scotland Premier League",53,54,55,50,49,47,49,52,52,53,59,60,64,52,53,57,"1","2","2","1","1","2","2","1"
"A","2013/2014","11",1474251,1,2,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,50,53,57,58,60,55,51,60,NA,NA,NA,NA,"1","2","1","1"
"A","2013/2014","11",1474253,0,3,"Scotland","Scotland Premier League",35,62,50,36,50,40,56,47,35,54,56,54,61,47,46,46,"1","2","2","1","1","2","2","1"
"H","2013/2014","11",1474255,2,0,"Scotland","Scotland Premier League",60,58,48,49,38,44,42,56,67,54,49,47,58,39,43,64,"1","2","2","1","1","2","2","1"
"H","2013/2014","12",1474257,4,0,"Scotland","Scotland Premier League",62,45,40,50,55,42,42,60,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2013/2014","12",1474258,1,1,"Scotland","Scotland Premier League",50,53,57,58,60,55,51,60,53,52,55,53,42,41,41,52,"1","2","1","1","1","2","2","1"
"A","2013/2014","12",1474259,0,2,"Scotland","Scotland Premier League",52,53,59,60,64,52,53,57,60,58,48,49,38,44,42,56,"1","2","2","1","1","2","2","1"
"H","2013/2014","12",1474261,2,1,"Scotland","Scotland Premier League",35,54,56,54,61,47,46,46,53,54,55,50,49,47,49,52,"1","2","2","1","1","2","2","1"
"H","2013/2014","12",1474263,1,0,"Scotland","Scotland Premier League",67,54,49,47,58,39,43,64,60,46,58,48,44,47,46,60,"1","2","2","1","1","2","2","1"
"H","2013/2014","12",1474264,2,1,"Scotland","Scotland Premier League",42,43,47,46,60,53,49,42,35,62,50,36,50,40,56,47,"1","2","2","1","1","2","2","1"
"A","2013/2014","13",1474266,1,3,"Scotland","Scotland Premier League",62,45,40,50,55,42,42,60,52,53,59,60,64,52,53,57,"1","2","2","1","1","2","2","1"
"A","2013/2014","13",1474267,0,2,"Scotland","Scotland Premier League",60,46,58,48,44,47,46,60,35,54,56,54,61,47,46,46,"1","2","2","1","1","2","2","1"
"A","2013/2014","13",1474269,0,4,"Scotland","Scotland Premier League",67,54,49,47,58,39,43,64,53,52,55,53,42,41,41,52,"1","2","2","1","1","2","2","1"
"A","2013/2014","13",1474271,0,3,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,42,43,47,46,60,53,49,42,NA,NA,NA,NA,"1","2","2","1"
"A","2013/2014","13",1474272,1,4,"Scotland","Scotland Premier League",35,62,50,36,50,40,56,47,50,53,57,58,60,55,51,60,"1","2","2","1","1","2","1","1"
"H","2013/2014","13",1474275,3,1,"Scotland","Scotland Premier League",60,58,48,49,38,44,42,56,53,54,55,50,49,47,49,52,"1","2","2","1","1","2","2","1"
"H","2013/2014","14",1474276,3,1,"Scotland","Scotland Premier League",50,53,57,58,60,55,51,60,62,45,40,50,55,42,42,60,"1","2","1","1","1","2","2","1"
"H","2013/2014","14",1474277,4,1,"Scotland","Scotland Premier League",53,52,55,53,42,41,41,52,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2013/2014","14",1474278,2,2,"Scotland","Scotland Premier League",52,53,59,60,64,52,53,57,35,62,50,36,50,40,56,47,"1","2","2","1","1","2","2","1"
"H","2013/2014","14",1474279,1,0,"Scotland","Scotland Premier League",35,54,56,54,61,47,46,46,60,58,48,49,38,44,42,56,"1","2","2","1","1","2","2","1"
"A","2013/2014","14",1474280,0,2,"Scotland","Scotland Premier League",53,54,55,50,49,47,49,52,67,54,49,47,58,39,43,64,"1","2","2","1","1","2","2","1"
"D","2013/2014","14",1474281,0,0,"Scotland","Scotland Premier League",42,43,47,46,60,53,49,42,60,46,58,48,44,47,46,60,"1","2","2","1","1","2","2","1"
"H","2013/2014","15",1474282,4,1,"Scotland","Scotland Premier League",53,52,55,53,42,41,41,52,52,53,59,60,64,52,53,57,"1","2","2","1","1","2","2","1"
"D","2013/2014","15",1474283,1,1,"Scotland","Scotland Premier League",60,46,58,48,44,47,46,60,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"A","2013/2014","15",1474284,0,5,"Scotland","Scotland Premier League",67,54,49,47,58,39,43,64,50,53,57,58,60,55,51,60,"1","2","2","1","1","2","1","1"
"A","2013/2014","15",1474285,1,2,"Scotland","Scotland Premier League",35,62,50,36,50,40,56,47,53,54,55,50,49,47,49,52,"1","2","2","1","1","2","2","1"
"A","2013/2014","15",1474286,0,2,"Scotland","Scotland Premier League",60,58,48,49,38,44,42,56,62,45,40,50,55,42,42,60,"1","2","2","1","1","2","2","1"
"D","2013/2014","15",1474287,0,0,"Scotland","Scotland Premier League",42,43,47,46,60,53,49,42,35,54,56,54,61,47,46,46,"1","2","2","1","1","2","2","1"
"H","2013/2014","16",1474290,2,0,"Scotland","Scotland Premier League",62,45,40,50,55,42,42,60,42,43,47,46,60,53,49,42,"1","2","2","1","1","2","2","1"
"H","2013/2014","16",1474292,1,0,"Scotland","Scotland Premier League",50,53,57,58,60,55,51,60,60,46,58,48,44,47,46,60,"1","2","1","1","1","2","2","1"
"A","2013/2014","16",1474293,0,2,"Scotland","Scotland Premier League",52,53,59,60,64,52,53,57,35,54,56,54,61,47,46,46,"1","2","2","1","1","2","2","1"
"A","2013/2014","16",1474295,1,4,"Scotland","Scotland Premier League",53,54,55,50,49,47,49,52,53,52,55,53,42,41,41,52,"1","2","2","1","1","2","2","1"
"A","2013/2014","16",1474297,0,1,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,60,58,48,49,38,44,42,56,NA,NA,NA,NA,"1","2","2","1"
"A","2013/2014","16",1474299,1,2,"Scotland","Scotland Premier League",35,62,50,36,50,40,56,47,67,54,49,47,58,39,43,64,"1","2","2","1","1","2","2","1"
"H","2013/2014","17",1474300,2,0,"Scotland","Scotland Premier League",50,53,57,58,60,55,51,60,52,53,59,60,64,52,53,57,"1","2","1","1","1","2","2","1"
"H","2013/2014","17",1474301,1,0,"Scotland","Scotland Premier League",53,52,55,53,42,41,41,52,35,62,50,36,50,40,56,47,"1","2","2","1","1","2","2","1"
"D","2013/2014","17",1474302,0,0,"Scotland","Scotland Premier League",60,46,58,48,44,47,46,60,60,58,48,49,38,44,42,56,"1","2","2","1","1","2","2","1"
"A","2013/2014","17",1474303,3,4,"Scotland","Scotland Premier League",35,54,56,54,61,47,46,46,62,45,40,50,55,42,42,60,"1","2","2","1","1","2","2","1"
"H","2013/2014","17",1474304,2,1,"Scotland","Scotland Premier League",53,54,55,50,49,47,49,52,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2013/2014","17",1474305,3,0,"Scotland","Scotland Premier League",67,54,49,47,58,39,43,64,42,43,47,46,60,53,49,42,"1","2","2","1","1","2","2","1"
"A","2013/2014","18",1474309,0,1,"Scotland","Scotland Premier League",62,45,40,50,55,42,42,60,67,54,49,47,58,39,43,64,"1","2","2","1","1","2","2","1"
"A","2013/2014","18",1474310,0,4,"Scotland","Scotland Premier League",52,53,59,60,64,52,53,57,53,54,55,50,49,47,49,52,"1","2","2","1","1","2","2","1"
"D","2013/2014","18",1474312,0,0,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,35,54,56,54,61,47,46,46,NA,NA,NA,NA,"1","2","2","1"
"A","2013/2014","18",1474314,0,2,"Scotland","Scotland Premier League",35,62,50,36,50,40,56,47,60,46,58,48,44,47,46,60,"1","2","2","1","1","2","2","1"
"A","2013/2014","18",1474317,0,1,"Scotland","Scotland Premier League",60,58,48,49,38,44,42,56,50,53,57,58,60,55,51,60,"1","2","2","1","1","2","1","1"
"H","2013/2014","18",1474318,4,1,"Scotland","Scotland Premier League",42,43,47,46,60,53,49,42,53,52,55,53,42,41,41,52,"1","2","2","1","1","2","2","1"
"H","2013/2014","19",1474344,1,0,"Scotland","Scotland Premier League",62,45,40,50,55,42,42,60,35,62,50,36,50,40,56,47,"1","2","2","1","1","2","2","1"
"H","2013/2014","19",1474346,3,0,"Scotland","Scotland Premier League",60,46,58,48,44,47,46,60,53,54,55,50,49,47,49,52,"1","2","2","1","1","2","2","1"
"A","2013/2014","19",1474349,0,1,"Scotland","Scotland Premier League",35,54,56,54,61,47,46,46,50,53,57,58,60,55,51,60,"1","2","2","1","1","2","1","1"
"A","2013/2014","19",1474351,1,5,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,67,54,49,47,58,39,43,64,NA,NA,NA,NA,"1","2","2","1"
"H","2013/2014","19",1474352,3,0,"Scotland","Scotland Premier League",60,58,48,49,38,44,42,56,53,52,55,53,42,41,41,52,"1","2","2","1","1","2","2","1"
"D","2013/2014","19",1474354,1,1,"Scotland","Scotland Premier League",42,43,47,46,60,53,49,42,52,53,59,60,64,52,53,57,"1","2","2","1","1","2","2","1"
"H","2013/2014","2",1474129,1,0,"Scotland","Scotland Premier League",50,53,57,58,60,55,51,60,42,43,47,46,60,53,49,42,"1","2","1","1","1","2","2","1"
"A","2013/2014","2",1474131,0,1,"Scotland","Scotland Premier League",60,60,50,50,35,40,38,52,61,59,48,52,54,40,40,46,"1","2","2","1","1","2","2","1"
"H","2013/2014","2",1474134,1,0,"Scotland","Scotland Premier League",55,62,55,60,60,50,52,57,55,44,46,48,44,42,40,40,"1","2","2","1","1","2","2","1"
"D","2013/2014","2",1474135,0,0,"Scotland","Scotland Premier League",56,61,55,48,46,43,43,52,57,57,46,48,38,42,38,52,"1","2","2","1","1","2","2","1"
"A","2013/2014","2",1474137,1,3,"Scotland","Scotland Premier League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2013/2014","2",1474139,1,3,"Scotland","Scotland Premier League",70,55,40,46,60,38,42,62,58,62,45,70,55,40,40,60,"1","2","2","1","1","2","2","1"
"H","2013/2014","20",1474355,1,0,"Scotland","Scotland Premier League",50,53,57,58,60,55,51,60,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","1","1",NA,NA,NA,NA
"A","2013/2014","20",1474358,1,2,"Scotland","Scotland Premier League",53,52,55,53,42,41,41,52,62,45,40,50,55,42,42,60,"1","2","2","1","1","2","2","1"
"H","2013/2014","20",1474360,2,1,"Scotland","Scotland Premier League",60,46,58,48,44,47,46,60,52,53,59,60,64,52,53,57,"1","2","2","1","1","2","2","1"
"A","2013/2014","20",1474362,1,2,"Scotland","Scotland Premier League",35,54,56,54,61,47,46,46,35,62,50,36,50,40,56,47,"1","2","2","1","1","2","2","1"
"H","2013/2014","20",1474369,2,1,"Scotland","Scotland Premier League",53,54,55,50,49,47,49,52,42,43,47,46,60,53,49,42,"1","2","2","1","1","2","2","1"
"H","2013/2014","20",1474370,4,0,"Scotland","Scotland Premier League",67,54,49,47,58,39,43,64,60,58,48,49,38,44,42,56,"1","2","2","1","1","2","2","1"
"D","2013/2014","21",1474374,2,2,"Scotland","Scotland Premier League",53,52,55,53,42,41,41,52,60,46,58,48,44,47,46,60,"1","2","2","1","1","2","2","1"
"A","2013/2014","21",1474376,0,2,"Scotland","Scotland Premier League",52,53,59,60,64,52,53,57,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"A","2013/2014","21",1474377,0,1,"Scotland","Scotland Premier League",53,54,55,50,49,47,49,52,62,45,40,50,55,42,42,60,"1","2","2","1","1","2","2","1"
